algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-,job-FNR,job-FNRDiff,job-FNRRatio,job-FPR,job-FPRDiff,job-FPRRatio,job-TNR,job-TNRDiff,job-TNRRatio,job-TPR,job-TPRDiff,job-TPRRatio,job-accuracy,job-accuracyDiff,job-accuracyRatio,job-calibration+,job-calibration+Diff,job-calibration+Ratio,job-calibration-,job-calibration-Diff,job-calibration-Ratio
Feldman-DecisionTree,lambda=1.0,0,0.5095108695652174,0.9706739923833704,0.07486541049798112,1.030030282637953,0.9251345895020189,0.9976462394057439,0.4904891304347826,1.0324005084151473,0.8772455089820359,1.0071100103801154,0.4478908188585608,0.9300958536780597,0.06384065372829417,0.8575384162298785,0.524904214559387,0.07268272764393635,0.9273172723560636,0.47509578544061304,0.8710523179597187,0.4815533980582524,0.07444640673821491,0.7039009036274441,0.9979081165520228,0.9829582582407999,0.9829582582407999,0.4023830377877523,0.9263411330975848,0.48146067415730337,0.8737973591666114,0.9846066550058304,1.0021826828540448,0.9978173171459552,1.0153933449941697,1.0061931910223172,0.9663374208003084,0.9893942469900793,0.5172075420623021,0.9846066550058304,0.9706739923833704,0.07377406907095874,1.0021826828540448,1.030030282637953,0.9262259309290413,0.9978173171459552,0.9976462394057439,0.4827924579376978,1.0153933449941697,1.0324005084151473,0.8741489134708773,1.0061931910223172,1.0071100103801154,0.4647221084584066,0.9663374208003084,0.9300958536780597,0.06914353023325454,0.9893942469900793,0.8575384162298785
Feldman-DecisionTree,lambda=1.0,1,0.5233160621761659,1.0151544664770735,0.06643952299829647,0.9220509411226994,0.9335604770017035,1.006052862526457,0.47668393782383417,0.9838756476683937,0.8804576934658236,1.0077916754784664,0.48548812664907653,1.0030184696569922,0.06866077498300475,0.9545396461922991,0.5155038759689923,0.07205623901581726,0.9279437609841827,0.4844961240310077,0.8736504923478468,0.484027105517909,0.07193077339102218,0.7057909385222524,0.9915691618128135,0.9312066456149126,0.9312066456149126,0.41287068155636747,0.9304288836963895,0.4811529933481153,0.876650520867892,1.0078121862071736,0.9943832839824792,1.0056167160175207,0.9921878137928264,1.0068072011179767,1.0014610211311674,0.9967300015919826,0.5194099690725791,1.0078121862071736,1.0151544664770735,0.06924788100705687,0.9943832839824792,0.9220509411226994,0.9307521189929431,1.0056167160175207,1.006052862526457,0.4805900309274209,0.9921878137928264,0.9838756476683937,0.8770540929068351,1.0068072011179767,1.0077916754784664,0.48475761608349277,1.0014610211311674,1.0030184696569922,0.07029577418701347,0.9967300015919826,0.9545396461922991
Feldman-DecisionTree,lambda=1.0,2,0.5234899328859061,1.0509382017482651,0.07425149700598799,1.1476497005988018,0.925748502994012,0.9897864452677007,0.47651006711409394,0.9494440736869939,0.8749620637329287,0.9931147299945086,0.449936628643853,0.8551328420567036,0.0672297879675918,0.9490965152022223,0.4981167608286252,0.0646987464617873,0.9353012535382127,0.5018832391713748,0.8810281806390756,0.5261599210266535,0.0708355650776647,0.7112569617684343,1.0002833970211733,1.0023726457419255,1.0023726457419255,0.4230199677446983,0.9310916767189384,0.4914222468179303,0.8783756884082011,1.025373172057281,1.0095527505442008,0.9904472494557993,0.9746268279427192,0.9939338830938531,0.9237767076171994,0.9963942228899271,0.5108033468572657,1.025373172057281,1.0509382017482651,0.06947512173388765,1.0095527505442008,1.1476497005988018,0.9305248782661124,0.9904472494557993,0.9897864452677007,0.48919665314273436,0.9746268279427192,0.9494440736869939,0.8779951221860022,0.9939338830938531,0.9931147299945086,0.48804827483525326,0.9237767076171994,0.8551328420567036,0.06903267652262825,0.9963942228899271,0.9490965152022223
Feldman-DecisionTree,lambda=1.0,3,0.48168249660786977,0.9440976933514247,0.07469797515739318,0.9855356296076666,0.9253020248426068,1.001186225860289,0.5183175033921302,1.0582315694255993,0.8799516177804657,1.009872551441091,0.46528623629719856,0.9850405042244263,0.06128085620576558,0.8626010044963954,0.5102040816326531,0.07579429186860531,0.9242057081313947,0.4897959183673469,0.8713491781955777,0.4723523898781631,0.07104194857916103,0.713194360212507,0.9979629602415306,0.9838545030577551,0.9838545030577551,0.414286112663717,0.9246899661781285,0.5016987542468856,0.8751244111206954,0.9714784149752167,0.9989036832887879,1.0010963167112121,1.0285215850247833,1.008602439584888,0.9929338464190355,0.9902389076266045,0.4959432891202614,0.9714784149752167,0.9440976933514247,0.07524613351299925,0.9989036832887879,0.9855356296076666,0.9247538664870008,1.0010963167112121,1.001186225860289,0.5040567108797386,1.0285215850247833,1.0582315694255993,0.8756503979880217,1.008602439584888,1.009872551441091,0.4688193130876808,0.9929338464190355,0.9850405042244263,0.0661614023924633,0.9902389076266045,0.8626010044963954
Feldman-DecisionTree,lambda=1.0,4,0.49658002735978113,0.9862767672116048,0.07254935043023447,0.9936981269649497,0.9274506495697655,1.000496333281695,0.5034199726402189,1.0139161296348185,0.8808951637128267,1.0059686456245434,0.46115288220551376,0.9621241859669253,0.06194539249146758,0.9045253945189741,0.5034895314057827,0.07300944669365717,0.9269905533063428,0.4965104685942173,0.8756686081065018,0.4793070259865255,0.06848386221860592,0.7133091600501903,0.9963564663064718,0.9704975467144823,0.9704975467144823,0.41609546272864817,0.9271950213691235,0.4994232987312572,0.877977572821976,0.9930904959539985,0.9995399037365773,1.0004600962634227,1.0069095040460017,1.005226555606325,0.9818458562189882,0.9934615302728617,0.500034779382782,0.9930904959539985,0.9862767672116048,0.07277939856194582,0.9995399037365773,0.9936981269649497,0.9272206014380542,1.0004600962634227,1.000496333281695,0.4999652206172181,1.0069095040460017,1.0139161296348185,0.8782818859096643,1.005226555606325,1.0059686456245434,0.47022995409601964,0.9818458562189882,0.9621241859669253,0.06521462735503675,0.9934615302728617,0.9045253945189741
Feldman-DecisionTree,lambda=1.0,5,0.49724517906336085,0.9599075167256985,0.07874281851977016,1.0575260563453712,0.9212571814802298,0.9953720459853556,0.5027548209366391,1.043089295155411,0.875526791089705,1.0046383807887995,0.43922984356197353,0.9281503360925744,0.062102184758300365,0.8616094468064192,0.5180136319376826,0.07445945945945942,0.9255405405405406,0.4819863680623174,0.8714845140619437,0.4732313575525813,0.07207695434223005,0.7071123734679365,1.000950419035972,1.007656961009689,1.007656961009689,0.40218524025232955,0.9236371827601741,0.4905875641756988,0.8732665383849778,0.9792315471256783,1.0042833590603109,0.9957166409396893,1.0207684528743217,1.0040422770277613,0.9659984860093922,0.9900252304160703,0.5076294055005217,0.9792315471256783,0.9599075167256985,0.07660113898961479,1.0042833590603109,1.0575260563453712,0.9233988610103852,0.9957166409396893,0.9953720459853556,0.4923705944994783,1.0207684528743217,1.043089295155411,0.8735056525758244,1.0040422770277613,1.0046383807887995,0.4562306005572774,0.9659984860093922,0.9281503360925744,0.06708956955026521,0.9900252304160703,0.8616094468064192
Feldman-DecisionTree,lambda=1.0,6,0.5033467202141901,1.035598499608997,0.07070201767550444,0.8899418045234482,0.9292979823244956,1.0094982404502792,0.4966532797858099,0.9663347522424279,0.8813760379596679,1.0132843114855936,0.4666666666666667,0.9726591760299625,0.06320389981509497,0.902877095576426,0.48604427333974976,0.07944566410537868,0.9205543358946213,0.5139557266602502,0.8698210640086466,0.4797843665768194,0.07000277238702522,0.7156101211235634,0.9842209794746498,0.8819479749195052,0.8819479749195052,0.4191350885824522,0.9245013172751223,0.5067189249720044,0.874991705925287,1.0173024468744405,0.9912563535701258,1.0087436464298742,0.9826975531255597,1.0115549739510215,0.9868823000898472,0.9932011274280698,0.49469549677696995,1.0173024468744405,1.035598499608997,0.07507384089044156,0.9912563535701258,0.8899418045234482,0.9249261591095584,1.0087436464298742,1.0094982404502792,0.5053045032230301,0.9826975531255597,0.9663347522424279,0.8755985509841573,1.0115549739510215,1.0132843114855936,0.47322551662174306,0.9868823000898472,0.9726591760299625,0.06660333610106009,0.9932011274280698,0.902877095576426
Feldman-DecisionTree,lambda=1.0,7,0.5263908701854494,0.9965189480865844,0.06786562606040036,0.9811468234529866,0.9321343739395996,1.0014009733620304,0.47360912981455067,1.003897648389869,0.8833965125094769,1.0104816248354018,0.453551912568306,0.92642348064155,0.06293706293706294,0.8515886287625418,0.5282296650717704,0.06916969452294441,0.9308303054770556,0.4717703349282297,0.8742331288343558,0.48957298907646474,0.07390547596733164,0.701957860260601,0.9921871360637948,0.9342384958060822,0.9342384958060822,0.40462157980295405,0.93140712945591,0.4725085910652921,0.8782429832127928,0.998161205113679,0.998695931537456,1.001304068462544,1.001838794886321,1.009163383675121,0.9639789234918412,0.9890315869697313,0.5273102676286099,0.998161205113679,0.9965189480865844,0.06851766029167239,0.998695931537456,0.9811468234529866,0.9314823397083276,1.001304068462544,1.0014009733620304,0.47268973237139017,1.001838794886321,1.003897648389869,0.8788148206719164,1.009163383675121,1.0104816248354018,0.47156245082238535,0.9639789234918412,0.92642348064155,0.06842126945219729,0.9890315869697313,0.8515886287625418
Feldman-DecisionTree,lambda=1.0,8,0.5057471264367817,0.9290556187107912,0.07357179182912355,0.9862091732303196,0.9264282081708765,1.001111740387724,0.4942528735632184,1.0847606831157726,0.8757856929063155,1.0075378740799616,0.4713763702801462,1.039709805782029,0.06756526190069954,0.9133684946686141,0.5443668993020937,0.07460059572163558,0.9253994042783644,0.4556331006979063,0.8692335200858267,0.45337301587301587,0.07397371629860452,0.6992103092635776,1.0027100560592863,1.0225542264695962,1.0225542264695962,0.39434802262988977,0.9258562288295069,0.47256438969764836,0.8721385442240064,0.961380227134688,0.998971196107488,1.001028803892512,1.0386197728653122,1.0065521728204887,1.0180033544071303,0.9935915456020951,0.5250570128694376,0.961380227134688,0.9290556187107912,0.07408619377537956,0.998971196107488,0.9862091732303196,0.9259138062246204,1.001028803892512,1.001111740387724,0.4749429871305624,1.0386197728653122,1.0847606831157726,0.8725096064960711,1.0065521728204887,1.0075378740799616,0.462374693076581,1.0180033544071303,1.039709805782029,0.07076948909965203,0.9935915456020951,0.9133684946686141
Feldman-DecisionTree,lambda=1.0,9,0.5140939597315437,0.9612915575015851,0.07385297629200072,0.9656895347952259,0.9261470237079993,1.0028412492728358,0.48590604026845635,1.044498844757399,0.8765133171912833,1.0113063671969778,0.45534591194968554,0.9844056088256522,0.06588680543609152,0.8700346785571587,0.5347950428979982,0.07647693552738066,0.9235230644726193,0.4652049571020019,0.8667139312300602,0.46255924170616114,0.07572894168466522,0.6992416706403954,0.9956484307564133,0.9650925777170858,0.9650925777170858,0.39323607303155883,0.9246817805227084,0.4738015607580825,0.871010550063035,0.9792989168335455,0.99737604076462,1.0026239592353798,1.0207010831664545,1.009799385961223,0.9927866702435244,0.9901578637514263,0.5244445013147709,0.9792989168335455,0.9612915575015851,0.07516495590969069,0.99737604076462,0.9656895347952259,0.9248350440903093,1.0026239592353798,1.0028412492728358,0.4755554986852291,1.0207010831664545,1.044498844757399,0.8716136242106718,1.009799385961223,1.0113063671969778,0.45895257682792334,0.9927866702435244,0.9844056088256522,0.07080787356037838,0.9901578637514263,0.8700346785571587
Feldman-SVM-DIavgall,lambda=1.0,0,1.0,1.0,0.0,0.0,1.0,1.000136128505309,0.0,1.0,0.8898203592814371,1.0164011209815598,1.0,0.0,0.11017964071856287,0.8854474958129718,1.0,0.00013610997686130943,0.9998638900231387,0.0,0.8754618043141461,0.0,0.12443384982121573,0.4999623805582725,0.9998808246931236,1.0,0.0,-0.0029810862815488697,0.999924761116545,0.0,0.8818260234888196,1.0,0.9998638900231387,1.0001361099768613,1.0,1.0143585549672909,2.0,0.9857457908973472,1.0,1.0,1.0,6.805498843065472e-05,0.9998638900231387,1.0,0.9999319450115693,1.0001361099768613,1.000136128505309,1.0,1.0,1.0,0.8826410817977917,1.0143585549672909,1.0164011209815598,0.5,2.0,1.0,0.1173067452698893,0.9857457908973472,0.8854474958129718
Feldman-SVM-DIavgall,lambda=1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8837699488105992,1.0070700146714264,1.0,1.0,0.11623005118940079,0.9493247107320341,1.0,0.0,1.0,0.0,0.8775655475145332,1.0,0.12243445248546685,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.880299913741623,1.0,1.0,1.0,1.0,1.006204401296066,1.0,0.993795598703934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806677481625662,1.006204401296066,1.0070700146714264,1.0,1.0,1.0,0.11933225183743382,0.993795598703934,0.9493247107320341
Feldman-SVM-DIavgall,lambda=1.0,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8869499241274659,1.0139132371647173,1.0,1.0,0.11305007587253414,0.9028038544961977,1.0,0.0,1.0,0.0,0.874778917580474,1.0,0.125221082419526,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8801008559485104,1.0,1.0,1.0,1.0,1.0121710065469918,1.0,0.9878289934530081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88086442085397,1.0121710065469918,1.0139132371647173,1.0,1.0,1.0,0.11913557914603007,0.9878289934530081,0.9028038544961977
Feldman-SVM-DIavgall,lambda=1.0,3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8885697006350166,1.0116631607795281,1.0,1.0,0.11143029936498337,0.9158076207285368,1.0,0.0,1.0,0.0,0.8783256473926925,1.0,0.12167435260730755,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8828213124543826,1.0,1.0,1.0,1.0,1.010244053242324,1.0,0.9897559467576759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8834476740138546,1.010244053242324,1.0116631607795281,1.0,1.0,1.0,0.11655232598614546,0.9897559467576759,0.9158076207285368
Feldman-SVM-DIavgall,lambda=1.0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8902072694502854,1.010703611050641,1.0,1.0,0.10979273054971463,0.9209234716996502,1.0,0.0,1.0,0.0,0.8807797456317604,1.0,0.11922025436823963,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.884944595580917,1.0,1.0,1.0,1.0,1.009427523818525,1.0,0.990572476181475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8854935075410229,1.009427523818525,1.010703611050641,1.0,1.0,1.0,0.11450649245897712,0.990572476181475,0.9209234716996502
Feldman-SVM-DIavgall,lambda=1.0,5,1.0,1.0,0.00016897600540721758,0.0,0.9998310239945928,0.9998310239945928,0.0,1.0,0.8905779650812763,1.0141757448297182,0.0,0.0,0.10928797230167094,0.8967572956048501,1.0,0.0,1.0,0.0,0.8781298208140501,1.0,0.12187017918594992,0.4999624568253492,1.0001505117399156,1.0,0.0,-0.002955390184570793,0.9999249136506984,0.0,0.883617543626833,1.0,1.000168976005407,0.9998310239945928,1.0,1.0124481442672262,0.0,0.987417793115721,1.0,1.0,1.0,8.448800270360879e-05,1.000168976005407,1.0,0.9999155119972964,0.9998310239945928,0.9998310239945928,1.0,1.0,1.0,0.8843538929476632,1.0124481442672262,1.0141757448297182,0.5,1.0,1.0,0.11557907574381043,0.987417793115721,0.8967572956048501
Feldman-SVM-DIavgall,lambda=1.0,6,0.998661311914324,0.998661311914324,0.0,1.0,1.0,1.0,0.0013386880856760374,0.0,0.8893831553973903,1.0161763906413377,1.0,1.0,0.11063324929556577,0.8866632020059444,1.0,0.0,1.0,0.0,0.8752251711300588,1.0,0.12477482886994115,0.5002799552071668,1.0001482799525505,1.0,0.0,0.022216898245386817,1.0,0.0005599104143337066,0.8815606130980028,0.998661311914324,1.0,1.0,1.001338688085676,1.0141579842673316,1.0,0.9858584204256247,0.999330655957162,0.998661311914324,0.998661311914324,1.0,1.0,1.0,1.0,1.0,1.0,0.0006693440428380187,1.001338688085676,1.0,0.8823041632637245,1.0141579842673316,1.0161763906413377,1.0,1.0,1.0,0.11770403908275345,0.9858584204256247,0.8866632020059444
Feldman-SVM-DIavgall,lambda=1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8937073540561031,1.0193868298990083,1.0,1.0,0.1062926459438969,0.862140159828201,1.0,0.0,1.0,0.0,0.8767107126002831,1.0,0.12328928739971685,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8841483644084666,1.0,1.0,1.0,1.0,1.01699664145582,1.0,0.9830033585441801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852090333281931,1.01699664145582,1.0193868298990083,1.0,1.0,1.0,0.11479096667180688,0.9830033585441801,0.862140159828201
Feldman-SVM-DIavgall,lambda=1.0,8,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8828195151152349,1.0027041581778644,1.0,1.0,0.11718048488476504,0.980086827216644,1.0,0.0,1.0,0.0,0.8804386696864942,1.0,0.11956133031350578,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8814942605002986,1.0,1.0,1.0,1.0,1.0023808454287408,1.0,0.9976191545712593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8816290924008645,1.0023808454287408,1.0027041581778644,1.0,1.0,1.0,0.1183709075991354,0.9976191545712593,0.980086827216644
Feldman-SVM-DIavgall,lambda=1.0,9,1.0,1.0009541984732824,0.0,0.0,1.0,1.0001348981518952,0.0,0.0,0.8872578692493946,1.012795164210632,1.0,2.0,0.11274213075060532,0.910220580420679,0.9990467111534795,0.00013487995683836296,0.9998651200431616,0.0009532888465204957,0.8760486825002954,0.5,0.12386242760902967,0.5002410476907073,0.999763677183032,1.0,0.0,0.013553047286202347,0.9999246817805227,0.0005574136008918618,0.880963439718665,1.0009532888465205,0.9998651200431616,1.0001348799568384,0.9990467111534795,1.0112091867490993,1.5,0.9888797031415757,0.9995233555767398,1.0009532888465205,1.0009541984732824,6.743997841918148e-05,0.9998651200431616,1.0,0.9999325600215808,1.0001348799568384,1.0001348981518952,0.00047664442326024784,0.9990467111534795,1.0,0.881653275874845,1.0112091867490993,1.012795164210632,0.75,1.5,2.0,0.1183022791798175,0.9888797031415757,0.910220580420679
Feldman-SVM-accuracy,lambda=0.7,0,1.0,1.0009587727708533,0.0,1.0,1.0,1.0,0.0,0.0,0.8898203592814371,1.016124473969861,1.0,1.0,0.11017964071856287,0.8862964387619775,0.9990421455938697,0.0,1.0,0.0009578544061302681,0.875700154927899,1.0,0.12431466030989273,0.5002808988764045,0.9998808246931236,1.0,0.0,0.022259335824756206,1.0,0.0005617977528089888,0.881958728684228,1.0009578544061304,1.0,1.0,0.9990421455938697,1.0141202043535382,1.0,0.9858649804086701,0.9995210727969348,1.0009578544061304,1.0009587727708533,1.0,1.0,1.0,1.0,1.0,1.0,0.0004789272030651341,0.9990421455938697,1.0,0.882760257104668,1.0141202043535382,1.016124473969861,1.0,1.0,1.0,0.1172471505142278,0.9858649804086701,0.8862964387619775
Feldman-SVM-accuracy,lambda=0.1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8837699488105992,1.0070700146714264,1.0,1.0,0.11623005118940079,0.9493247107320341,1.0,0.0,1.0,0.0,0.8775655475145332,1.0,0.12243445248546685,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.880299913741623,1.0,1.0,1.0,1.0,1.006204401296066,1.0,0.993795598703934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806677481625662,1.006204401296066,1.0070700146714264,1.0,1.0,1.0,0.11933225183743382,0.993795598703934,0.9493247107320341
Feldman-SVM-accuracy,lambda=0.0,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8869499241274659,1.0139132371647173,1.0,1.0,0.11305007587253414,0.9028038544961977,1.0,0.0,1.0,0.0,0.874778917580474,1.0,0.125221082419526,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8801008559485104,1.0,1.0,1.0,1.0,1.0121710065469918,1.0,0.9878289934530081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88086442085397,1.0121710065469918,1.0139132371647173,1.0,1.0,1.0,0.11913557914603007,0.9878289934530081,0.9028038544961977
Feldman-SVM-accuracy,lambda=0.65,3,0.9986431478968792,0.9986431478968792,0.0,1.0,1.0,1.0,0.0013568521031207597,0.0,0.8887208950710613,1.0118353001637002,1.0,1.0,0.11129593225464993,0.9147033032823852,1.0,0.0,1.0,0.0,0.8783256473926925,1.0,0.12167435260730755,0.5002831257078143,1.0001511944360448,1.0,0.0,0.02235915896697663,1.0,0.0005662514156285391,0.8828876650520868,0.9986431478968792,1.0,1.0,1.0013568521031209,1.0103952476783689,1.0,0.9896215796473424,0.9993215739484396,0.9986431478968792,0.9986431478968792,1.0,1.0,1.0,1.0,1.0,1.0,0.0006784260515603799,1.0013568521031209,1.0,0.8835232712318769,1.0103952476783689,1.0118353001637002,1.0,1.0,1.0,0.11648514243097874,0.9896215796473424,0.9147033032823852
Feldman-SVM-accuracy,lambda=0.0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8902072694502854,1.010703611050641,1.0,1.0,0.10979273054971463,0.9209234716996502,1.0,0.0,1.0,0.0,0.8807797456317604,1.0,0.11922025436823963,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.884944595580917,1.0,1.0,1.0,1.0,1.009427523818525,1.0,0.990572476181475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8854935075410229,1.009427523818525,1.010703611050641,1.0,1.0,1.0,0.11450649245897712,0.990572476181475,0.9209234716996502
Feldman-SVM-accuracy,lambda=0.5,5,0.9986225895316805,0.9986225895316805,0.0,1.0,1.0,1.0,0.0013774104683195593,0.0,0.8908789885611078,1.0145185454870886,1.0,1.0,0.1091374379045612,0.8955220927183419,1.0,0.0,1.0,0.0,0.8781298208140501,1.0,0.12187017918594992,0.5002852253280091,1.0001505117399156,1.0,0.0,0.022452873062244045,1.0,0.0005704506560182544,0.8837502488222414,0.9986225895316805,1.0,1.0,1.0013774104683195,1.0127491677470577,1.0,0.9872672587186113,0.9993112947658402,0.9986225895316805,0.9986225895316805,1.0,1.0,1.0,1.0,1.0,1.0,0.0006887052341597796,1.0013774104683195,1.0,0.884504404687579,1.0127491677470577,1.0145185454870886,1.0,1.0,1.0,0.11550380854525555,0.9872672587186113,0.8955220927183419
Feldman-SVM-accuracy,lambda=0.95,6,0.998661311914324,0.998661311914324,0.0,1.0,1.0,1.0,0.0013386880856760374,0.0,0.8893831553973903,1.0161763906413377,1.0,1.0,0.11063324929556577,0.8866632020059444,1.0,0.0,1.0,0.0,0.8752251711300588,1.0,0.12477482886994115,0.5002799552071668,1.0001482799525505,1.0,0.0,0.022216898245386817,1.0,0.0005599104143337066,0.8815606130980028,0.998661311914324,1.0,1.0,1.001338688085676,1.0141579842673316,1.0,0.9858584204256247,0.999330655957162,0.998661311914324,0.998661311914324,1.0,1.0,1.0,1.0,1.0,1.0,0.0006693440428380187,1.001338688085676,1.0,0.8823041632637245,1.0141579842673316,1.0161763906413377,1.0,1.0,1.0,0.11770403908275345,0.9858584204256247,0.8866632020059444
Feldman-SVM-accuracy,lambda=0.0,7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8937073540561031,1.0193868298990083,1.0,1.0,0.1062926459438969,0.862140159828201,1.0,0.0,1.0,0.0,0.8767107126002831,1.0,0.12328928739971685,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8841483644084666,1.0,1.0,1.0,1.0,1.01699664145582,1.0,0.9830033585441801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852090333281931,1.01699664145582,1.0193868298990083,1.0,1.0,1.0,0.11479096667180688,0.9830033585441801,0.862140159828201
Feldman-SVM-accuracy,lambda=0.0,8,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8828195151152349,1.0027041581778644,1.0,1.0,0.11718048488476504,0.980086827216644,1.0,0.0,1.0,0.0,0.8804386696864942,1.0,0.11956133031350578,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8814942605002986,1.0,1.0,1.0,1.0,1.0023808454287408,1.0,0.9976191545712593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8816290924008645,1.0023808454287408,1.0027041581778644,1.0,1.0,1.0,0.1183709075991354,0.9976191545712593,0.980086827216644
Feldman-SVM-accuracy,lambda=0.0,9,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8872578692493946,1.012795164210632,1.0,1.0,0.11274213075060532,0.9095678289250456,1.0,0.0,1.0,0.0,0.8760486825002954,1.0,0.1239513174997046,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.880963439718665,1.0,1.0,1.0,1.0,1.0112091867490993,1.0,0.9887908132509007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.881653275874845,1.0112091867490993,1.012795164210632,1.0,1.0,1.0,0.11834672412515496,0.9887908132509007,0.9095678289250456
Feldman-GaussianNB-DIavgall,lambda=0.75,0,0.5054347826086957,0.9490538004379105,0.09219380888290718,0.9760056395716409,0.9078061911170928,1.0025029439557014,0.4945652173913043,1.0580452601568069,0.8622754491017964,1.0132128964309164,0.3991228070175439,0.9667277825711822,0.06449375866851595,0.8362149392829703,0.5325670498084292,0.09446032394174497,0.905539676058255,0.4674329501915709,0.851030866404481,0.4128595600676819,0.07712581495353031,0.6926024960710931,0.9956617333798616,0.9692027113286119,0.9692027113286119,0.35942248786952374,0.9065533067489279,0.4786516853932584,0.8560148629818858,0.9728677328002665,0.9977334849411622,1.002266515058838,1.0271322671997334,1.0112445826973153,0.986263246949862,0.9873679437149856,0.5190009162085625,0.9728677328002665,0.9490538004379105,0.09332706641232608,0.9977334849411622,0.9760056395716409,0.906672933587674,1.002266515058838,1.0025029439557014,0.48099908379143763,1.0271322671997334,1.0580452601568069,0.8566531577531387,1.0112445826973153,1.0132128964309164,0.4059911835426129,0.986263246949862,0.9667277825711822,0.07080978681102312,0.9873679437149856,0.8362149392829703
Feldman-GaussianNB-DIavgall,lambda=0.9,1,0.48963730569948183,1.0126366723083473,0.09080068143100506,0.8967324973900463,0.9091993185689949,1.0116346810250985,0.5103626943005182,0.9881694193586017,0.862842517314062,1.0127976017880838,0.4250269687162891,1.0222975119967779,0.06614173228346457,0.9473245704006438,0.4835271317829457,0.10125726645937538,0.8987427335406246,0.5164728682170543,0.8519397318780401,0.4157566302652106,0.06981950468728138,0.7086136776026141,0.9874724343399561,0.9176327215690255,0.9176327215690255,0.38293520554810984,0.9033692620788423,0.5138580931263859,0.8567447415566319,1.0061101739165361,0.9895434149716297,1.0104565850283702,0.9938898260834639,1.010902785436022,1.0092703384510786,0.9963222275961832,0.48658221874121377,1.0061101739165361,1.0126366723083473,0.09602897394519022,0.9895434149716297,0.8967324973900463,0.9039710260548097,1.0104565850283702,1.0116346810250985,0.5134177812587862,0.9938898260834639,0.9881694193586017,0.857391124596051,1.010902785436022,1.0127976017880838,0.42039179949074984,1.0092703384510786,1.0222975119967779,0.06798061848537297,0.9963222275961832,0.9473245704006438
