,model,seed,settings,base_rates,hash_train,hash_test,accuracy,balanced accuracy,f1,precision,true positive rate,true negative rate,false positive rate,false negative rate,selection rate,count,equalized_odds_difference,equalized_odds_ratio,demographic_parity_difference,demographic_parity_ratio
ExtraTreesEntr,ExtraTreesEntr,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9034769530213218,0.6581763073879194,0.4509310518369401,0.6787878787878788,0.33760361718161264,0.9787489975942262,0.021251002405773857,0.6623963828183873,0.058391577457312216,11303,0.08267273799867264,0.2617268267632472,0.12451802372033974,0.2928747093312816
NeuralNetFastAI,NeuralNetFastAI,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9100238874635053,0.7801395542217675,0.6143344709897611,0.6183206106870229,0.6103993971363979,0.9498797113071371,0.05012028869286287,0.3896006028636021,0.1158984340440591,11303,0.07701568856226679,0.3780619867047134,0.149134725941105,0.4194063185060127
XGBoost,XGBoost,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9109086083340706,0.7303336598643073,0.5657611039241052,0.6612903225806451,0.49434815373021856,0.9663191659983962,0.03368083400160385,0.5056518462697814,0.0877643103600814,11303,0.08930969542968337,0.2504990265901082,0.1618077913374611,0.32779179303430583
LinearModel,LinearModel,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9061311156330177,0.6753600502547485,0.48319532391622017,0.6831955922865014,0.373775433308214,0.976944667201283,0.02305533279871692,0.6262245666917859,0.06423073520304344,11303,0.034499567360586354,0.3847577154028767,0.10295860099712764,0.36268625982777986
NeuralNetTorch,NeuralNetTorch,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9116163850305229,0.7643815768243181,0.603098927294398,0.6378151260504201,0.5719668425018839,0.9567963111467522,0.043203688853247796,0.42803315749811605,0.10528178359727507,11303,0.0842423328856853,0.3197034249986167,0.16891200829346978,0.36246016381915974
LightGBMLarge,LightGBMLarge,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9102893037246749,0.7071159554596442,0.5361390667886551,0.6821885913853318,0.44159758854559156,0.9726343223736968,0.02736567762630313,0.5584024114544084,0.07599752278156242,11303,0.05440783214373808,0.3151014071317677,0.1229831088294123,0.3602811397865024
WeightedEnsemble_L2,WeightedEnsemble_L2,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",723ce08e2601182fc180c7726d3e08c0,cdc1d2fd3d6fce38f542922e7ffee7fc,0.9123241617269752,0.7344022791096522,0.5733964700817907,0.6686746987951807,0.5018839487565938,0.9669206094627105,0.0330793905372895,0.4981160512434062,0.08811819870830753,11303,0.07284982126706577,0.29136992040217846,0.14946965220289243,0.3484386287775323
KNeighborsUnif,KNeighborsUnif,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.8803857382995665,0.6121012963138661,0.33919843597262955,0.48261474269819193,0.2614920874152223,0.96271050521251,0.037289494787489975,0.7385079125847777,0.06361143059364771,11303,0.020410110980830565,0.924932303680674,0.014700405694700727,0.7971253827593295
KNeighborsDist,KNeighborsDist,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.8785278244713792,0.6152954732654528,0.34400382226469184,0.4699738903394256,0.2712886209495102,0.9593023255813954,0.040697674418604654,0.7287113790504898,0.06776961868530479,11303,0.010225506503422133,0.9457821616220222,0.013700608104302757,0.8197689009904734
LightGBMXT,LightGBMXT,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9130319384234274,0.7263098353909216,0.5656208572691118,0.6837606837606838,0.4822908816880181,0.9703287890938251,0.02967121090617482,0.517709118311982,0.0828098734849155,11303,0.012147901726065502,0.8831964168205649,0.025270459867036882,0.7421954672521566
LightGBM,LightGBM,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9104662478987879,0.7228963302430732,0.5561403508771929,0.6652675760755509,0.4777694046721929,0.9680232558139535,0.03197674418604651,0.5222305953278071,0.08431389896487658,11303,0.021023641371035906,0.8235989707496121,0.02831058936736741,0.7206812685004693
RandomForestGini,RandomForestGini,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.909316110767053,0.6921911759284831,0.5139876718824087,0.6930946291560103,0.4084400904295403,0.9759422614274258,0.024057738572574178,0.5915599095704597,0.06918517207820933,11303,0.012379679873476379,0.9584306719802116,0.019841661854701792,0.7554311323717716
RandomForestEntr,RandomForestEntr,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.905157922675396,0.6708886935276163,0.47450980392156855,0.6788218793828892,0.36473247927656366,0.9770449077786688,0.022955092221331196,0.6352675207234363,0.0630805980713085,11303,0.019778401912396992,0.9182739549117044,0.0196439237460699,0.7377507034612211
CatBoost,CatBoost,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9086083340706007,0.6819901297401632,0.49781234807972774,0.7013698630136986,0.3858327053504145,0.9781475541299118,0.02185244587008821,0.6141672946495855,0.06458462355126958,11303,0.008512166080404282,0.8763521074226034,0.020099345350635768,0.7378928848333034
ExtraTreesGini,ExtraTreesGini,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9030345925860391,0.6517189861545629,0.4390992835209826,0.6842105263157895,0.32328560663149963,0.9801523656776263,0.019847634322373697,0.6767143933685004,0.055471998584446604,11303,0.016708477626591778,0.8347872830594377,0.018990764032872157,0.7161480153359076
ExtraTreesEntr,ExtraTreesEntr,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9033884809342653,0.6525728062345862,0.44114636642784033,0.6874003189792663,0.32479276563677467,0.9803528468323978,0.019647153167602245,0.6752072343632253,0.055471998584446604,11303,0.002283577512037043,0.8915159720207587,0.016036812151998238,0.7537555704032762
NeuralNetFastAI,NeuralNetFastAI,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9071043085906396,0.7598654253252266,0.5892018779342723,0.6126932465419039,0.5674453654860587,0.9522854851643946,0.04771451483560545,0.4325546345139412,0.10873219499247987,11303,0.013849880475190646,0.8591182468856761,0.03168624969765965,0.7520757610612683
XGBoost,XGBoost,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9108201362470141,0.7234234808604706,0.5575065847234416,0.6677181913774973,0.47852298417483047,0.9683239775461107,0.031676022453889334,0.5214770158251696,0.08413695479076351,11303,0.02557512793244804,0.8528701141810529,0.027866046135538114,0.7238560758506917
LinearModel,LinearModel,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9063080598071308,0.6761136297573861,0.4846715328467154,0.6840659340659341,0.3752825923134891,0.976944667201283,0.02305533279871692,0.624717407686511,0.06440767937715651,11303,0.014145283996400637,0.7218345086747516,0.02445497392522658,0.6909468323326
NeuralNetTorch,NeuralNetTorch,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9115279129434664,0.7502846696427115,0.5888157894736843,0.6479638009049774,0.5395629238884703,0.9610064153969526,0.03899358460304731,0.4604370761115298,0.0977616561974697,11303,0.017322008016797064,0.9684128089105465,0.02554072046057919,0.7742481309388098
LightGBMLarge,LightGBMLarge,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9080775015482615,0.7225230908362437,0.5507998270644185,0.6460446247464503,0.4800301431801055,0.9650160384923817,0.03498396150761828,0.5199698568198945,0.0872334778377422,11303,0.031662712804152005,0.8628798777996838,0.028629916975475247,0.7259446883560359
WeightedEnsemble_L2,WeightedEnsemble_L2,115,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",0914758e622a41e7e3b61772aa83bdea,b87b21dce2bc331619cd82cefe86d5a2,0.9111740245952402,0.7239506314778679,0.5588752196836555,0.6701791359325606,0.47927656367746796,0.9686246992782679,0.031375300721732155,0.520723436322532,0.08396001061665044,11303,0.03615739099610066,0.8610352876018671,0.028898478844145772,0.7148810168425179
KNeighborsUnif,KNeighborsUnif,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9040497232203555,0.7159941492649067,0.520388349514563,0.575107296137339,0.475177304964539,0.9568109935652743,0.04318900643472571,0.524822695035461,0.09051179955326794,10297,0.019147218839271986,0.6793479085049918,0.0314592724042002,0.7323202260344369
KNeighborsDist,KNeighborsDist,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.8983198989997087,0.7189964798128755,0.5132496513249651,0.5395894428152492,0.48936170212765956,0.9486312574980914,0.05136874250190861,0.5106382978723404,0.09934932504612994,10297,0.014281908107355384,0.7757740427145204,0.025969774063338752,0.7865196538861137
LightGBMXT,LightGBMXT,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9171603379625134,0.7497896086798796,0.5861232411450753,0.647374062165059,0.5354609929078015,0.9641182244519577,0.03588177554804232,0.4645390070921986,0.09060891521802467,10297,0.039313899962676646,0.8968976689667374,0.017739685086252663,0.8323945337630024
LightGBM,LightGBM,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9188113042633776,0.746440606220931,0.586547972304649,0.6633109619686801,0.525709219858156,0.967171992583706,0.03282800741629403,0.47429078014184395,0.08682140429251238,10297,0.014545277517836741,0.972948502560285,0.01734816103399038,0.8294488222671892
RandomForestGini,RandomForestGini,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9107507040885695,0.7154807886425815,0.5332656170644997,0.6242568370986921,0.4654255319148936,0.9655360453702694,0.03446395462973061,0.5345744680851063,0.08167427406040595,10297,0.003954731430420473,0.887026029570696,0.010536171085983717,0.8838626596204068
RandomForestEntr,RandomForestEntr,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9131785957074876,0.7191764630125098,0.5429447852760736,0.6413043478260869,0.47074468085106386,0.9676082451739557,0.032391754826044276,0.5292553191489362,0.08041177041856852,10297,0.01634112435157492,0.9243476870865406,0.009605281260712112,0.8916613625245262
CatBoost,CatBoost,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.917645916286297,0.7446200348228575,0.5818540433925049,0.6555555555555556,0.5230496453900709,0.966190424255644,0.03380957574435598,0.4769503546099291,0.08740409828105274,10297,0.0421807638840056,0.9109500601651658,0.023873017797749113,0.7787564274157646
ExtraTreesGini,ExtraTreesGini,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9056035738564631,0.6787710323639089,0.474025974025974,0.6083333333333333,0.3882978723404255,0.9692441923873923,0.0307558076126077,0.6117021276595744,0.06992327862484218,10297,0.03826451958392607,0.9031396765845577,0.005011694420024387,0.9324813390635603
ExtraTreesEntr,ExtraTreesEntr,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9063804991745168,0.6776523616038934,0.47379912663755447,0.6164772727272727,0.38475177304964536,0.9705529501581416,0.029447049841858437,0.6152482269503546,0.06836942798873458,10297,0.03395881452472266,0.9130916289436162,0.0060208579639039195,0.9181275856310261
NeuralNetFastAI,NeuralNetFastAI,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9131785957074876,0.7187877321749434,0.5424769703172979,0.6416464891041163,0.4698581560283688,0.9677173083215181,0.03228269167848184,0.5301418439716312,0.08021753908905506,10297,0.00914150948499226,0.8853391746352697,0.01863567431603773,0.8063220990726079
XGBoost,XGBoost,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9177430319510537,0.7446745663966388,0.5821410952146029,0.6562847608453838,0.5230496453900709,0.9662994874032065,0.03370051259679354,0.4769503546099291,0.087306982616296,10297,0.017774556312239342,0.8834171621970996,0.0143815326880221,0.8556887581995024
LinearModel,LinearModel,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9100708944352724,0.7011047574737262,0.5136554621848739,0.6301546391752577,0.43351063829787234,0.9686988766495801,0.031301123350419895,0.5664893617021277,0.0753617558512188,10297,0.028868778770061276,0.9368693738984374,0.017887449077388373,0.8028315272151508
NeuralNetTorch,NeuralNetTorch,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9160920656501894,0.7351954512158994,0.568,0.6513761467889908,0.5035460992907801,0.9668448031410186,0.03315519685898135,0.49645390070921985,0.08468485966786443,10297,0.037864240470382005,0.9257892839726057,0.011032086006260336,0.8828344150430015
LightGBMLarge,LightGBMLarge,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9158007186559192,0.727645970580796,0.5587786259541985,0.6559139784946236,0.4867021276595745,0.9685898135020177,0.03141018649798233,0.5132978723404256,0.08128581140137904,10297,0.02529872181142523,0.9287087319511762,0.015790848271021382,0.8335095345337963
WeightedEnsemble_L2,WeightedEnsemble_L2,115,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",f60e8f823c3aa85b77bb63f44730cee3,e54fd7c69b60eb4a79cf867f5eb3dd76,0.9178401476158105,0.7439516362952874,0.5816023738872403,0.6577181208053692,0.5212765957446809,0.9666266768458938,0.033373323154106224,0.4787234042553192,0.08682140429251238,10297,0.019927408841841077,0.9629387443034918,0.01734816103399038,0.8294488222671892
